lead_id,date,ad_id,campaign_id,platform,call_booked,call_completed,sale_won,sale_value,rep_id,country
L000340,2026-04-18,C001-AD01,C001,Facebook,1,1,0,0.0,R01,USA
L000341,2026-04-18,C001-AD02,C001,Facebook,0,0,0,0.0,,Singapore
L000342,2026-04-18,C001-AD02,C001,Facebook,1,1,0,0.0,R03,USA
L000343,2026-04-18,C001-AD02,C001,Facebook,0,0,0,0.0,,India
L000344,2026-04-18,C001-AD02,C001,Facebook,0,0,0,0.0,,USA
L000345,2026-04-18,C001-AD02,C001,Facebook,1,0,0,0.0,R04,UK
L000346,2026-04-18,C001-AD02,C001,Facebook,0,0,0,0.0,,UK
L000347,2026-04-18,C001-AD02,C001,Facebook,1,1,0,0.0,R03,Singapore
L000348,2026-04-18,C001-AD02,C001,Facebook,1,1,0,0.0,R04,Singapore
L000349,2026-04-18,C001-AD02,C001,Facebook,0,0,0,0.0,,UAE
L000350,2026-04-18,C001-AD02,C001,Facebook,1,1,0,0.0,R03,USA
L000351,2026-04-18,C001-AD02,C001,Facebook,1,1,0,0.0,R04,USA
L000352,2026-04-18,C001-AD02,C001,Facebook,1,0,0,0.0,R03,Singapore
L000353,2026-04-18,C001-AD02,C001,Facebook,0,0,0,0.0,,USA
L000354,2026-04-18,C001-AD02,C001,Facebook,1,0,0,0.0,R01,India
L000355,2026-04-18,C001-AD02,C001,Facebook,1,1,0,0.0,R02,India
L000356,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L000357,2026-04-18,C001-AD03,C001,Facebook,1,1,0,0.0,R03,UK
L000358,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L000359,2026-04-18,C001-AD03,C001,Facebook,1,1,0,0.0,R03,UK
L000360,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,Singapore
L000361,2026-04-18,C001-AD03,C001,Facebook,1,1,0,0.0,R03,UAE
L000362,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L000363,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,UK
L000364,2026-04-18,C001-AD03,C001,Facebook,1,0,0,0.0,R01,USA
L000365,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,UK
L000366,2026-04-18,C001-AD03,C001,Facebook,1,1,0,0.0,R04,UAE
L000367,2026-04-18,C001-AD03,C001,Facebook,1,0,0,0.0,R04,UAE
L000368,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,UK
L000369,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,USA
L000370,2026-04-18,C001-AD03,C001,Facebook,1,1,0,0.0,R03,USA
L000371,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,UAE
L000372,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,Singapore
L000373,2026-04-18,C001-AD03,C001,Facebook,1,0,0,0.0,R02,UAE
L000374,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L000375,2026-04-18,C001-AD03,C001,Facebook,1,1,0,0.0,R02,Singapore
L000376,2026-04-18,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L000377,2026-04-18,C001-AD03,C001,Facebook,1,0,0,0.0,R04,Singapore
L000378,2026-04-18,C001-AD03,C001,Facebook,1,1,0,0.0,R02,USA
L000379,2026-04-18,C001-AD04,C001,Facebook,0,0,0,0.0,,USA
L000380,2026-04-18,C001-AD04,C001,Facebook,1,0,0,0.0,R02,UAE
L000381,2026-04-18,C001-AD04,C001,Facebook,1,0,0,0.0,R01,India
L000382,2026-04-18,C001-AD04,C001,Facebook,1,1,0,0.0,R02,USA
L000383,2026-04-18,C002-AD01,C002,Facebook,1,1,0,0.0,R03,UAE
L000384,2026-04-18,C002-AD01,C002,Facebook,1,1,0,0.0,R02,Singapore
L000385,2026-04-18,C002-AD01,C002,Facebook,0,0,0,0.0,,UAE
L000386,2026-04-18,C002-AD01,C002,Facebook,1,1,0,0.0,R03,Singapore
L000387,2026-04-18,C002-AD01,C002,Facebook,1,0,0,0.0,R01,India
L000388,2026-04-18,C002-AD01,C002,Facebook,0,0,0,0.0,,Singapore
L000389,2026-04-18,C002-AD01,C002,Facebook,1,1,0,0.0,R01,UK
L000390,2026-04-18,C002-AD01,C002,Facebook,0,0,0,0.0,,Singapore
L000391,2026-04-18,C002-AD01,C002,Facebook,1,0,0,0.0,R04,UAE
L000392,2026-04-18,C002-AD01,C002,Facebook,0,0,0,0.0,,UK
L000393,2026-04-18,C002-AD01,C002,Facebook,1,1,1,45772.38,R04,UK
L000394,2026-04-18,C002-AD01,C002,Facebook,1,1,0,0.0,R03,USA
L000395,2026-04-18,C002-AD01,C002,Facebook,0,0,0,0.0,,UAE
L000396,2026-04-18,C002-AD01,C002,Facebook,0,0,0,0.0,,Singapore
L000397,2026-04-18,C002-AD01,C002,Facebook,1,1,0,0.0,R03,UK
L000398,2026-04-18,C002-AD01,C002,Facebook,1,1,0,0.0,R04,Singapore
L000399,2026-04-18,C002-AD01,C002,Facebook,1,0,0,0.0,R02,USA
L000400,2026-04-18,C002-AD01,C002,Facebook,0,0,0,0.0,,USA
L000401,2026-04-18,C002-AD01,C002,Facebook,1,1,0,0.0,R04,UK
L000402,2026-04-18,C002-AD01,C002,Facebook,0,0,0,0.0,,UK
L000403,2026-04-18,C002-AD01,C002,Facebook,1,0,0,0.0,R04,UAE
L000404,2026-04-18,C002-AD01,C002,Facebook,1,1,1,49642.59,R04,USA
L000405,2026-04-18,C002-AD01,C002,Facebook,1,0,0,0.0,R04,UAE
L000406,2026-04-18,C002-AD01,C002,Facebook,0,0,0,0.0,,USA
L000407,2026-04-18,C002-AD01,C002,Facebook,0,0,0,0.0,,USA
L000408,2026-04-18,C002-AD01,C002,Facebook,1,1,0,0.0,R03,Singapore
L000409,2026-04-18,C002-AD01,C002,Facebook,1,1,0,0.0,R03,Singapore
L000410,2026-04-18,C002-AD02,C002,Facebook,0,0,0,0.0,,UK
L000411,2026-04-18,C002-AD02,C002,Facebook,1,0,0,0.0,R03,UAE
L000412,2026-04-18,C002-AD02,C002,Facebook,1,1,0,0.0,R01,India
L000413,2026-04-18,C003-AD01,C003,Instagram,1,1,0,0.0,R02,USA
L000414,2026-04-18,C003-AD01,C003,Instagram,0,0,0,0.0,,USA
L000415,2026-04-18,C003-AD01,C003,Instagram,1,0,0,0.0,R03,Singapore
L000416,2026-04-18,C003-AD01,C003,Instagram,1,0,0,0.0,R04,Singapore
L000417,2026-04-18,C003-AD01,C003,Instagram,1,0,0,0.0,R03,USA
L000418,2026-04-18,C003-AD01,C003,Instagram,1,0,0,0.0,R03,India
L000419,2026-04-18,C003-AD01,C003,Instagram,1,1,0,0.0,R02,India
L000420,2026-04-18,C003-AD01,C003,Instagram,1,1,0,0.0,R04,UAE
L000421,2026-04-18,C003-AD01,C003,Instagram,0,0,0,0.0,,UAE
L000422,2026-04-18,C003-AD01,C003,Instagram,1,0,0,0.0,R01,UAE
L000423,2026-04-18,C003-AD01,C003,Instagram,1,1,1,63335.02,R04,Singapore
L000424,2026-04-18,C003-AD01,C003,Instagram,0,0,0,0.0,,UK
L000425,2026-04-18,C003-AD01,C003,Instagram,0,0,0,0.0,,India
L000426,2026-04-18,C003-AD01,C003,Instagram,0,0,0,0.0,,Singapore
L000427,2026-04-18,C003-AD01,C003,Instagram,1,1,0,0.0,R04,USA
L000428,2026-04-18,C003-AD01,C003,Instagram,0,0,0,0.0,,UK
L000429,2026-04-18,C003-AD01,C003,Instagram,0,0,0,0.0,,USA
L000430,2026-04-18,C003-AD01,C003,Instagram,1,1,0,0.0,R03,Singapore
L000431,2026-04-18,C003-AD02,C003,Instagram,1,1,0,0.0,R03,USA
L000432,2026-04-18,C003-AD02,C003,Instagram,0,0,0,0.0,,UK
L000433,2026-04-18,C003-AD02,C003,Instagram,1,1,0,0.0,R03,USA
L000434,2026-04-18,C003-AD02,C003,Instagram,1,1,0,0.0,R04,USA
L000435,2026-04-18,C003-AD03,C003,Instagram,1,1,0,0.0,R03,UK
L000436,2026-04-18,C003-AD03,C003,Instagram,1,0,0,0.0,R02,UAE
L000437,2026-04-18,C003-AD03,C003,Instagram,0,0,0,0.0,,USA
L000438,2026-04-18,C003-AD03,C003,Instagram,0,0,0,0.0,,USA
L000439,2026-04-18,C003-AD03,C003,Instagram,1,1,0,0.0,R02,India
L000440,2026-04-18,C003-AD03,C003,Instagram,1,1,0,0.0,R01,India
L000441,2026-04-18,C003-AD03,C003,Instagram,1,1,1,68953.62,R01,Singapore
L000442,2026-04-18,C003-AD03,C003,Instagram,0,0,0,0.0,,UAE
L000443,2026-04-18,C003-AD03,C003,Instagram,1,0,0,0.0,R04,UK
L000444,2026-04-18,C003-AD03,C003,Instagram,1,0,0,0.0,R03,USA
L000445,2026-04-18,C003-AD04,C003,Instagram,0,0,0,0.0,,Singapore
L000446,2026-04-18,C003-AD04,C003,Instagram,1,0,0,0.0,R01,UAE
L000447,2026-04-18,C003-AD04,C003,Instagram,1,0,0,0.0,R01,UK
L000448,2026-04-18,C003-AD04,C003,Instagram,0,0,0,0.0,,UAE
L000449,2026-04-18,C003-AD04,C003,Instagram,0,0,0,0.0,,USA
L000450,2026-04-18,C003-AD04,C003,Instagram,0,0,0,0.0,,India
L000451,2026-04-18,C003-AD04,C003,Instagram,1,1,0,0.0,R03,USA
L000452,2026-04-18,C003-AD04,C003,Instagram,1,1,0,0.0,R02,Singapore
L000453,2026-04-18,C003-AD04,C003,Instagram,1,1,0,0.0,R02,UK
L000454,2026-04-18,C003-AD04,C003,Instagram,1,1,1,38597.85,R03,Singapore
L000455,2026-04-18,C003-AD04,C003,Instagram,1,1,0,0.0,R04,UK
L000456,2026-04-18,C003-AD04,C003,Instagram,1,1,0,0.0,R02,UAE
L000457,2026-04-18,C003-AD04,C003,Instagram,1,0,0,0.0,R01,USA
L000458,2026-04-18,C004-AD01,C004,Google,1,1,0,0.0,R01,USA
L000459,2026-04-18,C004-AD01,C004,Google,1,1,1,23275.74,R03,UAE
L000460,2026-04-18,C004-AD01,C004,Google,1,1,0,0.0,R03,India
L000461,2026-04-18,C004-AD01,C004,Google,1,0,0,0.0,R03,Singapore
L000462,2026-04-18,C004-AD01,C004,Google,1,0,0,0.0,R04,UAE
L000463,2026-04-18,C004-AD01,C004,Google,1,0,0,0.0,R03,UK
L000464,2026-04-18,C004-AD01,C004,Google,0,0,0,0.0,,UK
L000465,2026-04-18,C004-AD01,C004,Google,0,0,0,0.0,,UAE
L000466,2026-04-18,C004-AD01,C004,Google,0,0,0,0.0,,Singapore
L000467,2026-04-18,C004-AD01,C004,Google,0,0,0,0.0,,India
L000468,2026-04-18,C004-AD01,C004,Google,1,1,0,0.0,R01,India
L000469,2026-04-18,C004-AD01,C004,Google,0,0,0,0.0,,Singapore
L000470,2026-04-18,C004-AD02,C004,Google,1,0,0,0.0,R04,India
L000471,2026-04-18,C004-AD02,C004,Google,0,0,0,0.0,,Singapore
L000472,2026-04-18,C004-AD02,C004,Google,1,0,0,0.0,R04,India
L000473,2026-04-18,C004-AD02,C004,Google,1,1,0,0.0,R01,Singapore
L000474,2026-04-18,C004-AD02,C004,Google,1,0,0,0.0,R01,UK
L000475,2026-04-18,C004-AD02,C004,Google,1,1,0,0.0,R01,India
L000476,2026-04-18,C004-AD02,C004,Google,1,1,0,0.0,R01,India
L000477,2026-04-18,C004-AD02,C004,Google,0,0,0,0.0,,UK
L000478,2026-04-18,C004-AD02,C004,Google,1,1,0,0.0,R04,USA
L000479,2026-04-18,C004-AD02,C004,Google,0,0,0,0.0,,UK
L000480,2026-04-18,C004-AD02,C004,Google,1,0,0,0.0,R04,UK
L000481,2026-04-18,C004-AD02,C004,Google,1,0,0,0.0,R02,USA
L000482,2026-04-18,C004-AD02,C004,Google,1,0,0,0.0,R04,Singapore
L000483,2026-04-18,C004-AD02,C004,Google,1,0,0,0.0,R01,India
L000484,2026-04-18,C004-AD02,C004,Google,0,0,0,0.0,,UK
L000485,2026-04-18,C004-AD02,C004,Google,1,1,0,0.0,R02,UAE
L000486,2026-04-18,C004-AD02,C004,Google,1,1,1,76264.57,R01,India
L000487,2026-04-18,C005-AD01,C005,Google,0,0,0,0.0,,India
L000488,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R04,Singapore
L000489,2026-04-18,C005-AD01,C005,Google,1,0,0,0.0,R02,India
L000490,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R01,UAE
L000491,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R03,Singapore
L000492,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R03,UAE
L000493,2026-04-18,C005-AD01,C005,Google,0,0,0,0.0,,Singapore
L000494,2026-04-18,C005-AD01,C005,Google,1,1,1,81396.42,R02,UK
L000495,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R04,Singapore
L000496,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R04,UAE
L000497,2026-04-18,C005-AD01,C005,Google,0,0,0,0.0,,UK
L000498,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R02,UK
L000499,2026-04-18,C005-AD01,C005,Google,0,0,0,0.0,,Singapore
L000500,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R04,UAE
L000501,2026-04-18,C005-AD01,C005,Google,1,1,1,46485.08,R03,India
L000502,2026-04-18,C005-AD01,C005,Google,1,0,0,0.0,R01,USA
L000503,2026-04-18,C005-AD01,C005,Google,1,1,1,20094.9,R02,UK
L000504,2026-04-18,C005-AD01,C005,Google,1,0,0,0.0,R03,India
L000505,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R04,UAE
L000506,2026-04-18,C005-AD01,C005,Google,0,0,0,0.0,,UAE
L000507,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R03,UK
L000508,2026-04-18,C005-AD01,C005,Google,1,1,0,0.0,R03,Singapore
L000509,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,UK
L000510,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,USA
L000511,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,USA
L000512,2026-04-18,C005-AD02,C005,Google,1,1,0,0.0,R02,India
L000513,2026-04-18,C005-AD02,C005,Google,1,0,0,0.0,R04,USA
L000514,2026-04-18,C005-AD02,C005,Google,1,1,0,0.0,R02,UK
L000515,2026-04-18,C005-AD02,C005,Google,1,0,0,0.0,R03,USA
L000516,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,UK
L000517,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,UK
L000518,2026-04-18,C005-AD02,C005,Google,1,0,0,0.0,R03,UAE
L000519,2026-04-18,C005-AD02,C005,Google,1,1,1,77255.52,R01,Singapore
L000520,2026-04-18,C005-AD02,C005,Google,1,0,0,0.0,R01,India
L000521,2026-04-18,C005-AD02,C005,Google,1,0,0,0.0,R02,India
L000522,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,India
L000523,2026-04-18,C005-AD02,C005,Google,1,1,1,59641.0,R04,UK
L000524,2026-04-18,C005-AD02,C005,Google,1,1,0,0.0,R01,Singapore
L000525,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L000526,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,India
L000527,2026-04-18,C005-AD02,C005,Google,1,1,0,0.0,R02,India
L000528,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L000529,2026-04-18,C005-AD02,C005,Google,1,1,0,0.0,R03,USA
L000530,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,India
L000531,2026-04-18,C005-AD02,C005,Google,1,1,0,0.0,R02,USA
L000532,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,India
L000533,2026-04-18,C005-AD02,C005,Google,1,0,0,0.0,R01,India
L000534,2026-04-18,C005-AD02,C005,Google,1,1,0,0.0,R01,UAE
L000535,2026-04-18,C005-AD02,C005,Google,1,0,0,0.0,R03,Singapore
L000536,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,India
L000537,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,India
L000538,2026-04-18,C005-AD02,C005,Google,1,0,0,0.0,R04,USA
L000539,2026-04-18,C005-AD02,C005,Google,1,1,0,0.0,R01,UAE
L000540,2026-04-18,C005-AD02,C005,Google,0,0,0,0.0,,USA
L000541,2026-04-18,C005-AD02,C005,Google,1,1,1,72448.35,R04,India
L000542,2026-04-18,C005-AD02,C005,Google,1,1,0,0.0,R04,Singapore
L000543,2026-04-18,C005-AD02,C005,Google,1,0,0,0.0,R02,India
L000544,2026-04-18,C005-AD03,C005,Google,1,1,0,0.0,R03,Singapore
L000545,2026-04-18,C005-AD03,C005,Google,0,0,0,0.0,,Singapore
L000546,2026-04-18,C005-AD03,C005,Google,1,0,0,0.0,R01,USA
L000547,2026-04-18,C005-AD03,C005,Google,0,0,0,0.0,,UK
L000548,2026-04-18,C005-AD03,C005,Google,1,1,0,0.0,R04,UAE
L000549,2026-04-18,C005-AD03,C005,Google,1,1,0,0.0,R03,UAE
L000550,2026-04-18,C005-AD04,C005,Google,1,1,0,0.0,R04,USA
L000551,2026-04-18,C005-AD04,C005,Google,1,1,0,0.0,R04,USA
L000552,2026-04-18,C005-AD04,C005,Google,0,0,0,0.0,,India
L000553,2026-04-18,C005-AD04,C005,Google,1,1,0,0.0,R04,India
L000554,2026-04-18,C005-AD04,C005,Google,1,1,1,56863.07,R03,UK
L000555,2026-04-18,C005-AD04,C005,Google,1,1,0,0.0,R02,Singapore
L000556,2026-04-18,C005-AD04,C005,Google,1,1,1,33824.33,R03,UK
L000557,2026-04-18,C005-AD04,C005,Google,1,1,0,0.0,R03,UK
L000558,2026-04-18,C005-AD04,C005,Google,0,0,0,0.0,,USA
L000559,2026-04-18,C005-AD04,C005,Google,1,1,0,0.0,R02,UK
L000560,2026-04-18,C005-AD04,C005,Google,1,1,0,0.0,R03,Singapore
L000561,2026-04-18,C005-AD04,C005,Google,1,0,0,0.0,R04,USA
L000562,2026-04-18,C005-AD04,C005,Google,1,0,0,0.0,R02,USA
L000563,2026-04-18,C005-AD04,C005,Google,1,0,0,0.0,R02,UK
L000564,2026-04-18,C005-AD04,C005,Google,1,0,0,0.0,R03,USA
L000565,2026-04-18,C005-AD04,C005,Google,0,0,0,0.0,,UK
L000566,2026-04-18,C005-AD04,C005,Google,0,0,0,0.0,,UAE
L000567,2026-04-18,C006-AD01,C006,TikTok,0,0,0,0.0,,USA
L000568,2026-04-18,C006-AD01,C006,TikTok,1,1,0,0.0,R02,Singapore
L000569,2026-04-18,C006-AD01,C006,TikTok,1,0,0,0.0,R02,UK
L000570,2026-04-18,C006-AD01,C006,TikTok,0,0,0,0.0,,India
L000571,2026-04-18,C006-AD01,C006,TikTok,0,0,0,0.0,,UK
L000572,2026-04-18,C006-AD01,C006,TikTok,1,1,0,0.0,R03,UAE
L000573,2026-04-18,C006-AD01,C006,TikTok,0,0,0,0.0,,UK
L000574,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R04,Singapore
L000575,2026-04-18,C006-AD02,C006,TikTok,1,0,0,0.0,R01,India
L000576,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,USA
L000577,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R04,USA
L000578,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L000579,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R02,UK
L000580,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R02,USA
L000581,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L000582,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R01,UAE
L000583,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R04,USA
L000584,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R03,India
L000585,2026-04-18,C006-AD02,C006,TikTok,1,0,0,0.0,R01,India
L000586,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,India
L000587,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R02,Singapore
L000588,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R04,UAE
L000589,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,UAE
L000590,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R02,UK
L000591,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R02,USA
L000592,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,India
L000593,2026-04-18,C006-AD02,C006,TikTok,1,0,0,0.0,R02,USA
L000594,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R04,Singapore
L000595,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,USA
L000596,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R03,USA
L000597,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L000598,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R01,UAE
L000599,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R03,UAE
L000600,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R04,UK
L000601,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R02,Singapore
L000602,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R04,Singapore
L000603,2026-04-18,C006-AD02,C006,TikTok,1,1,1,24557.43,R04,Singapore
L000604,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R04,UK
L000605,2026-04-18,C006-AD02,C006,TikTok,1,1,1,68273.96,R03,India
L000606,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R04,Singapore
L000607,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L000608,2026-04-18,C006-AD02,C006,TikTok,1,1,0,0.0,R03,Singapore
L000609,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,India
L000610,2026-04-18,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L000611,2026-04-18,C006-AD02,C006,TikTok,1,0,0,0.0,R01,UAE
L000612,2026-04-18,C006-AD02,C006,TikTok,1,0,0,0.0,R04,USA
L000613,2026-04-18,C006-AD03,C006,TikTok,1,0,0,0.0,R02,UAE
L000614,2026-04-18,C006-AD03,C006,TikTok,0,0,0,0.0,,Singapore
L000615,2026-04-18,C006-AD03,C006,TikTok,0,0,0,0.0,,Singapore
L000616,2026-04-18,C006-AD03,C006,TikTok,1,1,1,29463.38,R02,India
L000617,2026-04-18,C006-AD03,C006,TikTok,1,1,0,0.0,R02,USA
L000618,2026-04-18,C006-AD03,C006,TikTok,0,0,0,0.0,,USA
L000619,2026-04-18,C006-AD03,C006,TikTok,1,1,0,0.0,R01,UAE
L000620,2026-04-18,C006-AD03,C006,TikTok,0,0,0,0.0,,UK
L000621,2026-04-18,C006-AD03,C006,TikTok,0,0,0,0.0,,USA
L000622,2026-04-18,C006-AD03,C006,TikTok,0,0,0,0.0,,UAE
L000623,2026-04-18,C006-AD03,C006,TikTok,0,0,0,0.0,,UAE
L000624,2026-04-18,C006-AD03,C006,TikTok,1,1,0,0.0,R04,UK
L000625,2026-04-18,C006-AD03,C006,TikTok,1,1,0,0.0,R04,UK
L000626,2026-04-18,C007-AD01,C007,Referral,0,0,0,0.0,,UK
L000627,2026-04-18,C007-AD01,C007,Referral,1,1,0,0.0,R03,UK
L000628,2026-04-18,C007-AD01,C007,Referral,0,0,0,0.0,,USA
L000629,2026-04-18,C007-AD02,C007,Referral,1,0,0,0.0,R01,UK
L000630,2026-04-18,C007-AD02,C007,Referral,1,1,0,0.0,R04,UAE
L000631,2026-04-18,C008-AD01,C008,Email,1,1,0,0.0,R02,Singapore
L000632,2026-04-18,C008-AD01,C008,Email,0,0,0,0.0,,USA
L000633,2026-04-18,C008-AD01,C008,Email,0,0,0,0.0,,India
L000634,2026-04-18,C008-AD01,C008,Email,1,1,0,0.0,R01,India
L000635,2026-04-18,C008-AD02,C008,Email,0,0,0,0.0,,UAE
L000636,2026-04-18,C009-AD01,C009,Organic,0,0,0,0.0,,UAE
L000637,2026-04-18,C009-AD02,C009,Organic,0,0,0,0.0,,UAE
L000638,2026-04-18,C009-AD02,C009,Organic,0,0,0,0.0,,USA
L000639,2026-04-19,C001-AD01,C001,Facebook,1,1,0,0.0,R03,UAE
L000640,2026-04-19,C001-AD01,C001,Facebook,1,1,0,0.0,R02,UK
L000641,2026-04-19,C001-AD01,C001,Facebook,1,1,1,48376.47,R02,Singapore
L000642,2026-04-19,C001-AD01,C001,Facebook,1,1,1,63691.8,R01,UK
L000643,2026-04-19,C001-AD01,C001,Facebook,0,0,0,0.0,,UK
L000644,2026-04-19,C001-AD01,C001,Facebook,1,1,0,0.0,R01,India
L000645,2026-04-19,C001-AD01,C001,Facebook,1,0,0,0.0,R02,UK
L000646,2026-04-19,C001-AD01,C001,Facebook,0,0,0,0.0,,UAE
L000647,2026-04-19,C001-AD01,C001,Facebook,1,1,1,54430.39,R02,UK
L000648,2026-04-19,C001-AD01,C001,Facebook,1,1,0,0.0,R04,Singapore
L000649,2026-04-19,C001-AD02,C001,Facebook,1,1,0,0.0,R04,USA
L000650,2026-04-19,C001-AD02,C001,Facebook,0,0,0,0.0,,USA
L000651,2026-04-19,C001-AD02,C001,Facebook,0,0,0,0.0,,UAE
L000652,2026-04-19,C001-AD02,C001,Facebook,1,1,0,0.0,R03,India
L000653,2026-04-19,C001-AD02,C001,Facebook,0,0,0,0.0,,USA
L000654,2026-04-19,C001-AD02,C001,Facebook,1,1,0,0.0,R04,USA
L000655,2026-04-19,C001-AD02,C001,Facebook,1,0,0,0.0,R02,UK
L000656,2026-04-19,C001-AD02,C001,Facebook,1,1,0,0.0,R01,Singapore
L000657,2026-04-19,C001-AD03,C001,Facebook,1,1,0,0.0,R04,USA
L000658,2026-04-19,C001-AD03,C001,Facebook,1,1,0,0.0,R01,India
L000659,2026-04-19,C001-AD03,C001,Facebook,1,1,0,0.0,R01,UK
L000660,2026-04-19,C001-AD03,C001,Facebook,1,1,0,0.0,R04,UK
L000661,2026-04-19,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L000662,2026-04-19,C001-AD03,C001,Facebook,1,1,1,20851.8,R01,Singapore
L000663,2026-04-19,C001-AD03,C001,Facebook,0,0,0,0.0,,UAE
L000664,2026-04-19,C001-AD03,C001,Facebook,1,1,0,0.0,R01,USA
L000665,2026-04-19,C001-AD03,C001,Facebook,0,0,0,0.0,,UAE
L000666,2026-04-19,C001-AD03,C001,Facebook,1,1,0,0.0,R04,Singapore
L000667,2026-04-19,C001-AD03,C001,Facebook,1,1,0,0.0,R02,India
L000668,2026-04-19,C001-AD03,C001,Facebook,1,1,1,49748.91,R03,Singapore
L000669,2026-04-19,C001-AD03,C001,Facebook,1,0,0,0.0,R03,UAE
L000670,2026-04-19,C001-AD03,C001,Facebook,1,0,0,0.0,R03,India
L000671,2026-04-19,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L000672,2026-04-19,C001-AD03,C001,Facebook,1,1,0,0.0,R03,Singapore
L000673,2026-04-19,C001-AD03,C001,Facebook,1,1,0,0.0,R01,UK
L000674,2026-04-19,C001-AD03,C001,Facebook,0,0,0,0.0,,UAE
L000675,2026-04-19,C001-AD04,C001,Facebook,1,1,0,0.0,R02,Singapore
L000676,2026-04-19,C001-AD04,C001,Facebook,1,0,0,0.0,R01,UAE
L000677,2026-04-19,C001-AD04,C001,Facebook,1,1,0,0.0,R02,India
L000678,2026-04-19,C001-AD04,C001,Facebook,1,0,0,0.0,R04,UAE
